遊戲期數,遊戲主題,屆別,獎金結構項數,售價,最高獎金,發行日,發行日(民國),下市日,下市日(民國),兌獎截止日,兌獎截止日(民國),發行張數,銷售率,頭獎張數,頭獎未兌領張數,scratchId,newsId,圖片網址,獎金結構網址
5125,馬年行大運,本屆(2024/1/1起),10,100,50000,2026-01-06,115/01/06,2026-07-06,115/07/06,2026-10-06,115/10/06,8160000,100%,150,1,bab9b217a048437fb8e6fe4f5d4e5b2c,9fda9673aa7b495599c0f438e279cab0,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251230_160812070_1.jpg,https://www.taiwanlottery.com/news/news/9fda9673aa7b495599c0f438e279cab0
5124,大三元,本屆(2024/1/1起),12,200,2000000,2026-01-06,115/01/06,2026-07-06,115/07/06,2026-10-06,115/10/06,7612900,93.6%,7,1,b5d4403dc49247f7885659c5e202a5dc,9fda9673aa7b495599c0f438e279cab0,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251230_160631908_1.jpg,https://www.taiwanlottery.com/news/news/9fda9673aa7b495599c0f438e279cab0
5123,海底大尋寶,本屆(2024/1/1起),10,300,3000000,2026-01-06,115/01/06,2026-07-06,115/07/06,2026-10-06,115/10/06,10200000,100%,5,0,f77616908078479b98ff45e087d340a3,9fda9673aa7b495599c0f438e279cab0,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251230_160420042_1.jpg,https://www.taiwanlottery.com/news/news/9fda9673aa7b495599c0f438e279cab0
5122,五路財神,本屆(2024/1/1起),9,500,5000000,2026-01-06,115/01/06,2026-07-06,115/07/06,2026-10-06,115/10/06,6500000,100%,8,0,30f7316dd58f43fbbcb780ade631b6da,9fda9673aa7b495599c0f438e279cab0,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251230_160230422_1.jpg,https://www.taiwanlottery.com/news/news/9fda9673aa7b495599c0f438e279cab0
5121,"1,200萬大吉利",本屆(2024/1/1起),11,1000,12000000,2026-01-06,115/01/06,2026-07-06,115/07/06,2026-10-06,115/10/06,9500000,100%,8,0,47771d98d7074902978d40e09ff8105e,9fda9673aa7b495599c0f438e279cab0,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251230_155724710_1.jpg,https://www.taiwanlottery.com/news/news/9fda9673aa7b495599c0f438e279cab0
5119,百萬年終獎金,本屆(2024/1/1起),10,200,1000000,2025-12-16,114/12/16,2026-06-16,115/06/16,2026-09-16,115/09/16,4590000,97.69%,60,1,a5ddb33595964b79838e20ecbb5a737c,ea9af4c54bd545c58852526f63c0704a,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251209_144341139_1.jpg,https://www.taiwanlottery.com/news/news/ea9af4c54bd545c58852526f63c0704a
5117,鈔票一把抓,本屆(2024/1/1起),8,300,3000000,2025-12-02,114/12/02,2026-06-02,115/06/02,2026-09-02,115/09/02,6120000,99.53%,6,0,7085fb1a3cf546cd938d0e5e74e6d47d,20a8287363364b51a25a81de28f8e710,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251126_142046471_1.jpg,https://www.taiwanlottery.com/news/news/20a8287363364b51a25a81de28f8e710
5116,好運強強滾,本屆(2024/1/1起),9,200,2000000,2025-11-18,114/11/18,2026-05-18,115/05/18,2026-08-18,115/08/18,4590000,66.78%,4,2,8af2c4b6a0464373af53395e5a7ff20f,8c26c4dad65043788ff7f4d176da7471,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251111_170309353_1.jpg,https://www.taiwanlottery.com/news/news/8c26c4dad65043788ff7f4d176da7471
5115,獎金嘉年華,本屆(2024/1/1起),9,200,2000000,2025-11-18,114/11/18,2026-05-18,115/05/18,2026-08-18,115/08/18,6120000,98.35%,4,0,4a13c6a0c8e941349db0f3c9f6aba147,8c26c4dad65043788ff7f4d176da7471,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251111_170051908_1.jpg,https://www.taiwanlottery.com/news/news/8c26c4dad65043788ff7f4d176da7471
5114,金鑽寶盒,本屆(2024/1/1起),11,200,2000000,2025-11-04,114/11/04,2026-05-04,115/05/04,2026-08-04,115/08/04,4590000,66.87%,3,2,7282030bbaf24602b267e414ce37b6ca,87fe49853c854b3cbfca407acc790fcf,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251028_155955205_1.jpg,https://www.taiwanlottery.com/news/news/87fe49853c854b3cbfca407acc790fcf
5113,金牌777,本屆(2024/1/1起),11,500,5000000,2025-11-04,114/11/04,2026-05-04,115/05/04,2026-08-04,115/08/04,3500000,100%,4,0,ec6b3c42ca7340ca807a5b232738caba,87fe49853c854b3cbfca407acc790fcf,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251028_155716795_1.jpg,https://www.taiwanlottery.com/news/news/87fe49853c854b3cbfca407acc790fcf
5112,歡樂賓果,本屆(2024/1/1起),7,100,300000,2025-10-17,114/10/17,2026-04-17,115/04/17,2026-07-20,115/07/20,6630000,99.99%,7,0,709fbacb84234f63966d4a05ed041d74,5b118ff42b8f4b309610b04bd6e7f12e,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251008_162311734_1.jpg,https://www.taiwanlottery.com/news/news/5b118ff42b8f4b309610b04bd6e7f12e
5111,一路發,本屆(2024/1/1起),11,200,2000000,2025-10-17,114/10/17,2026-04-17,115/04/17,2026-07-20,115/07/20,4590000,72.96%,5,1,fcc2f4786a6a41179910252f1b1070d9,5b118ff42b8f4b309610b04bd6e7f12e,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20251008_162002582_1.jpg,https://www.taiwanlottery.com/news/news/5b118ff42b8f4b309610b04bd6e7f12e
5110,加倍旺,本屆(2024/1/1起),12,200,2000000,2025-10-01,114/10/01,2026-04-01,115/04/01,2026-07-01,115/07/01,4541900,67.34%,3,1,cac3d06973b141998c0440e10b313139,f3364cbcbe954dc5868599eaad47c575,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250924_111432448_1.jpg,https://www.taiwanlottery.com/news/news/f3364cbcbe954dc5868599eaad47c575
5109,刮刮金樂透,本屆(2024/1/1起),8,200,2000000,2025-10-01,114/10/01,2026-04-01,115/04/01,2026-07-01,115/07/01,7140000,100%,8,0,6fba85d2b1a04e8db692f1fdb56f0fd3,f3364cbcbe954dc5868599eaad47c575,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250924_111207866_1.jpg,https://www.taiwanlottery.com/news/news/f3364cbcbe954dc5868599eaad47c575
5108,金五吉,本屆(2024/1/1起),10,200,2000000,2025-09-16,114/09/16,2026-03-16,115/03/16,2026-06-16,115/06/16,4590000,66.9%,4,1,76642604b9c34b47a2ca2a74861c459e,446842de9cc5402a84583ad74919b563,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250910_134525976_1.jpg,https://www.taiwanlottery.com/news/news/446842de9cc5402a84583ad74919b563
5107,星際尋寶,本屆(2024/1/1起),11,200,2000000,2025-09-16,114/09/16,2026-03-16,115/03/16,2026-06-16,115/06/16,4416200,36.22%,4,3,75f2d7050daa4c94a2fd17b940382498,446842de9cc5402a84583ad74919b563,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250910_134105551_1.jpg,https://www.taiwanlottery.com/news/news/446842de9cc5402a84583ad74919b563
5106,歡樂雙星,本屆(2024/1/1起),11,200,2000000,2025-09-02,114/09/02,2026-03-02,115/03/02,2026-06-02,115/06/02,4590000,44.97%,4,1,c37e257bd91f41b9983d83560ef6b31e,e8deb267b7f1482bb6ab24cb5160a6d9,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250827_165852405_1.jpg,https://www.taiwanlottery.com/news/news/e8deb267b7f1482bb6ab24cb5160a6d9
5105,無敵威力,本屆(2024/1/1起),10,300,3000000,2025-09-02,114/09/02,2026-03-02,115/03/02,2026-06-02,115/06/02,6630000,100%,3,0,4bc03b69c0b442b3b9b10400c372ef8e,e8deb267b7f1482bb6ab24cb5160a6d9,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250827_164129130_1.jpg,https://www.taiwanlottery.com/news/news/e8deb267b7f1482bb6ab24cb5160a6d9
5104,金甜蜜,本屆(2024/1/1起),10,100,300000,2025-08-19,114/08/19,2026-02-23,115/02/23,2026-05-25,115/05/25,4590000,74.24%,4,2,95e450ced6d041a48ebe3dd732362f85,36683fc0f4ea4cde814313a14890ec7e,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250812_173541303_1.jpg,https://www.taiwanlottery.com/news/news/36683fc0f4ea4cde814313a14890ec7e
5103,幸運接龍,本屆(2024/1/1起),10,200,2000000,2025-08-19,114/08/19,2026-02-23,115/02/23,2026-05-25,115/05/25,5100000,78.07%,4,1,eef36d75d0a14a07aaada0e42efd6ee2,36683fc0f4ea4cde814313a14890ec7e,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250812_173334341_1.jpg,https://www.taiwanlottery.com/news/news/36683fc0f4ea4cde814313a14890ec7e
5102,好運發發,本屆(2024/1/1起),10,200,88000,2025-08-05,114/08/05,2026-02-05,115/02/05,2026-05-05,115/05/05,4590000,57.92%,88,46,885d82ebf743401bb03e80919388ebe9,7dfbb4a00cd34fa18972be0f636d3b44,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250731_143645131_1.jpg,https://www.taiwanlottery.com/news/news/7dfbb4a00cd34fa18972be0f636d3b44
5101,"鈔級1,000萬",本屆(2024/1/1起),7,1000,10000000,2025-08-05,114/08/05,2026-02-05,115/02/05,2026-05-05,115/05/05,3000000,100%,3,0,f75dc54ddd29419f8c6f1560a9a4d213,7dfbb4a00cd34fa18972be0f636d3b44,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250731_143110424_1.jpg,https://www.taiwanlottery.com/news/news/7dfbb4a00cd34fa18972be0f636d3b44
5100,財富滿載,本屆(2024/1/1起),11,200,2000000,2025-07-15,114/07/15,2026-01-15,115/01/15,2026-04-15,115/04/15,4549900,31.28%,4,2,f55f18e2623c4e8a8df2306548088c24,1ae2ee9ecdd04592847217cdbf9d28e8,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250709_163155320_1.jpg,https://www.taiwanlottery.com/news/news/1ae2ee9ecdd04592847217cdbf9d28e8
5099,超級777,本屆(2024/1/1起),11,200,2000000,2025-07-15,114/07/15,2026-01-15,115/01/15,2026-04-15,115/04/15,6120000,94.55%,6,0,ebc779efa22f42c2b36e290c813b53e9,1ae2ee9ecdd04592847217cdbf9d28e8,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250709_162849085_1.jpg,https://www.taiwanlottery.com/news/news/1ae2ee9ecdd04592847217cdbf9d28e8
5098,超級骰子樂,本屆(2024/1/1起),9,200,2000000,2025-07-01,114/07/01,2026-01-02,115/01/02,2026-04-07,115/04/07,4590000,37.77%,4,2,2d4b52da26bc40bcb0d201cd521706ed,2231952fb3064fd9a20c8cf4ae082230,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250624_141907248_1.jpg,https://www.taiwanlottery.com/news/news/2231952fb3064fd9a20c8cf4ae082230
5097,黃金連線,本屆(2024/1/1起),8,200,2000000,2025-07-01,114/07/01,2026-01-02,115/01/02,2026-04-07,115/04/07,6120000,99.99%,6,0,06129daca5254829a75ac9326781e954,2231952fb3064fd9a20c8cf4ae082230,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250624_141511946_1.jpg,https://www.taiwanlottery.com/news/news/2231952fb3064fd9a20c8cf4ae082230
5096,好運來6,本屆(2024/1/1起),10,100,600000,2025-06-17,114/06/17,2025-12-17,114/12/17,2026-03-17,115/03/17,4590000,66.58%,4,1,6fc9d3d6b768452d80313bd8e96278ac,0641ff5083a54fca92e7d804dc165dd5,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250611_101906956_1.jpg,https://www.taiwanlottery.com/news/news/0641ff5083a54fca92e7d804dc165dd5
5095,金磚疊疊樂,本屆(2024/1/1起),10,200,2000000,2025-06-17,114/06/17,2025-12-17,114/12/17,2026-03-17,115/03/17,4078100,59.88%,3,1,f93f7211637d4dbda135c633253d6d54,0641ff5083a54fca92e7d804dc165dd5,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250611_101657739_1.jpg,https://www.taiwanlottery.com/news/news/0641ff5083a54fca92e7d804dc165dd5
5094,歡樂扭蛋,本屆(2024/1/1起),11,200,2000000,2025-06-03,114/06/03,2025-12-03,114/12/03,2026-03-03,115/03/03,4080000,36.38%,3,2,cd54dab83b464f52bd0b5d3237c12e77,c736bdc89eeb4e9ebcd973048f98ec1d,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250527_171230970_1.jpg,https://www.taiwanlottery.com/news/news/c736bdc89eeb4e9ebcd973048f98ec1d
5093,金麻將,本屆(2024/1/1起),11,300,3000000,2025-06-03,114/06/03,2025-12-03,114/12/03,2026-03-03,115/03/03,8101700,99.99%,8,0,b242d730e6dd4c4c9ddc408a5dab3ce4,c736bdc89eeb4e9ebcd973048f98ec1d,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250527_171020982_1.jpg,https://www.taiwanlottery.com/news/news/c736bdc89eeb4e9ebcd973048f98ec1d
5092,金幣勝開,本屆(2024/1/1起),10,200,2000000,2025-05-20,114/05/20,2025-11-20,114/11/20,2026-02-23,115/02/23,4590000,39.58%,4,1,244a79556dba444ea3a2cab29c5d5e5a,0926027cb74b466d8add264f90aad4b3,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250514_150307193_1.jpg,https://www.taiwanlottery.com/news/news/0926027cb74b466d8add264f90aad4b3
5091,獎金倍倍樂,本屆(2024/1/1起),12,200,2000000,2025-05-20,114/05/20,2025-11-20,114/11/20,2026-02-23,115/02/23,4540800,60.93%,4,0,96cbf211f2a4435fa8b7fe7eecd68b8d,0926027cb74b466d8add264f90aad4b3,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250514_144906533_1.jpg,https://www.taiwanlottery.com/news/news/0926027cb74b466d8add264f90aad4b3
5090,粽夏狂歡,本屆(2024/1/1起),11,200,2000000,2025-05-06,114/05/06,2025-11-06,114/11/06,2026-02-06,115/02/06,4532700,30.53%,4,4,76de4942fd6640db847084e31445ed53,25f499b692fd451f9cf8d6060efb072c,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250429_103011449_1.jpg,https://www.taiwanlottery.com/news/news/25f499b692fd451f9cf8d6060efb072c
5089,"樂刮$5,000",本屆(2024/1/1起),6,500,3000000,2025-05-06,114/05/06,2025-11-06,114/11/06,2026-02-06,115/02/06,3500000,100%,2,0,4bbd453f2b11416db968108c8d7f5142,25f499b692fd451f9cf8d6060efb072c,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250429_102709197_1.jpg,https://www.taiwanlottery.com/news/news/25f499b692fd451f9cf8d6060efb072c
5088,金彩對對樂,本屆(2024/1/1起),10,200,2000000,2025-04-16,114/04/16,2025-10-31,114/10/31,2026-02-02,115/02/02,4590000,30.91%,4,2,8a1bf3cf7ae648e0bc787545a1baa42b,47b65635ea0b4dcfb2939f36c229c7e7,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250410_154352316_1.jpg,https://www.taiwanlottery.com/news/news/47b65635ea0b4dcfb2939f36c229c7e7
5087,幸運開獎機,本屆(2024/1/1起),11,200,2000000,2025-04-16,114/04/16,2025-10-31,114/10/31,2026-02-02,115/02/02,6120000,100%,5,0,996556bfa1ad4fc09041f47ed7af3d5b,47b65635ea0b4dcfb2939f36c229c7e7,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250410_153322281_1.jpg,https://www.taiwanlottery.com/news/news/47b65635ea0b4dcfb2939f36c229c7e7
5086,刮呱幸運星,本屆(2024/1/1起),10,100,300000,2025-04-02,114/04/02,2025-10-31,114/10/31,2026-02-02,115/02/02,4572600,74.5%,5,2,257db12a54e34be7aee9b186797438fa,79a2b30179954ab9aed2a1d72c344b23,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250326_152523706_1.jpg,https://www.taiwanlottery.com/news/news/79a2b30179954ab9aed2a1d72c344b23
5085,好運連萌,本屆(2024/1/1起),10,200,2000000,2025-04-02,114/04/02,2025-10-31,114/10/31,2026-02-02,115/02/02,4590000,33.68%,4,4,2d5b83aeb4314f92b4728af27b0f409e,79a2b30179954ab9aed2a1d72c344b23,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250326_152255594_1.jpg,https://www.taiwanlottery.com/news/news/79a2b30179954ab9aed2a1d72c344b23
5084,決勝贏家,本屆(2024/1/1起),9,200,2000000,2025-03-18,114/03/18,2025-09-18,114/09/18,2025-12-18,114/12/18,5100000,31.01%,3,2,7edacc40c2e6492089e574fd7b8ee9f4,8625af93ee7a4146a78faf4c64b46050,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250312_145231453_1.jpg,https://www.taiwanlottery.com/news/news/8625af93ee7a4146a78faf4c64b46050
5083,"樂刮$2,000",本屆(2024/1/1起),7,200,1000000,2025-03-18,114/03/18,2025-09-18,114/09/18,2025-12-18,114/12/18,5100000,75.3%,4,0,e017c32fea2c4fdeac561f8dce01eac4,8625af93ee7a4146a78faf4c64b46050,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250312_144323271_1.jpg,https://www.taiwanlottery.com/news/news/8625af93ee7a4146a78faf4c64b46050
5082,媽祖保庇,本屆(2024/1/1起),11,200,2000000,2025-03-04,114/03/04,2025-09-04,114/09/04,2025-12-04,114/12/04,5100000,32.91%,4,2,444a2cdb47384185a4bb08dda8642cca,a5783fd280e646a8b39e14ff1890afa0,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250225_154238102_1.jpg,https://www.taiwanlottery.com/news/news/a5783fd280e646a8b39e14ff1890afa0
5081,無敵777,本屆(2024/1/1起),12,300,3000000,2025-03-04,114/03/04,2025-09-04,114/09/04,2025-12-04,114/12/04,5934000,99.94%,5,0,5c6d970d5c6e4a0292db9718060a17e9,a5783fd280e646a8b39e14ff1890afa0,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250225_153936676_1.jpg,https://www.taiwanlottery.com/news/news/a5783fd280e646a8b39e14ff1890afa0
5080,歡樂比大小,本屆(2024/1/1起),11,200,2000000,2025-02-18,114/02/18,2025-08-18,114/08/18,2025-11-18,114/11/18,6075900,31.54%,6,4,358f26621da84997ace5cf210105ed34,6ba1763cb32c4f75a2e76fb1fd0c5305,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250212_133316072_1.jpg,https://www.taiwanlottery.com/news/news/6ba1763cb32c4f75a2e76fb1fd0c5305
5079,鈔票滿天飛,本屆(2024/1/1起),10,200,2000000,2025-02-18,114/02/18,2025-08-18,114/08/18,2025-11-18,114/11/18,6120000,32.54%,7,7,3e5b9f481d71490c97fa16f192a52cdb,6ba1763cb32c4f75a2e76fb1fd0c5305,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250212_133028008_1.jpg,https://www.taiwanlottery.com/news/news/6ba1763cb32c4f75a2e76fb1fd0c5305
5078,招財貓,本屆(2024/1/1起),11,100,300000,2025-02-04,114/02/04,2025-08-04,114/08/04,2025-11-04,114/11/04,6120000,80.77%,5,0,1c96b0cfe3a24c13a73eb2a2a2cf606b,82b6e95d11814ffc9276861109f88daa,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250122_104226000_1.jpg,https://www.taiwanlottery.com/news/news/82b6e95d11814ffc9276861109f88daa
5077,鑽很大,本屆(2024/1/1起),9,500,5000000,2025-02-04,114/02/04,2025-08-04,114/08/04,2025-11-04,114/11/04,4000000,100%,4,0,f05b96b63c8a4b6a94f1ce188bb87f70,82b6e95d11814ffc9276861109f88daa,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250122_103741848_1.jpg,https://www.taiwanlottery.com/news/news/82b6e95d11814ffc9276861109f88daa
5076,旺旺來,本屆(2024/1/1起),10,100,300000,2025-01-20,114/01/20,2025-07-21,114/07/21,2025-10-29,114/10/29,8160000,80.91%,7,0,d8d8e823bc3a43d7b555a79ebeda034b,7b19d3e70ecf40758c8b6d5ef37af40c,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250115_144059549_1.jpg,https://www.taiwanlottery.com/news/news/7b19d3e70ecf40758c8b6d5ef37af40c
5075,超速777,本屆(2024/1/1起),12,100,700000,2025-01-20,114/01/20,2025-07-21,114/07/21,2025-10-29,114/10/29,8160000,97.95%,6,0,bd20390f55ff40cc9aebab7ea39edae8,7b19d3e70ecf40758c8b6d5ef37af40c,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250115_143602056_1.jpg,https://www.taiwanlottery.com/news/news/7b19d3e70ecf40758c8b6d5ef37af40c
5074,恭喜發財,本屆(2024/1/1起),11,200,2000000,2025-01-20,114/01/20,2025-07-21,114/07/21,2025-10-29,114/10/29,8160000,68.6%,8,3,f038dfbd12cc4215a42fe8afbfea0d33,7b19d3e70ecf40758c8b6d5ef37af40c,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250115_143123719_1.jpg,https://www.taiwanlottery.com/news/news/7b19d3e70ecf40758c8b6d5ef37af40c
5073,蛇麼都發,本屆(2024/1/1起),10,200,2000000,2025-01-20,114/01/20,2025-07-21,114/07/21,2025-10-29,114/10/29,8160000,72.1%,6,2,459b2551c9a94ad2888a28044b606620,7b19d3e70ecf40758c8b6d5ef37af40c,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250115_142902694_1.jpg,https://www.taiwanlottery.com/news/news/7b19d3e70ecf40758c8b6d5ef37af40c
5072,招財進寶,本屆(2024/1/1起),9,500,5000000,2025-01-20,114/01/20,2025-07-21,114/07/21,2025-10-29,114/10/29,5000000,100%,4,0,3c1c19e4fa7148ccbae7f26d76b397f2,7b19d3e70ecf40758c8b6d5ef37af40c,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250115_142445836_1.jpg,https://www.taiwanlottery.com/news/news/7b19d3e70ecf40758c8b6d5ef37af40c
5071,聚寶盆,本屆(2024/1/1起),13,100,500000,2025-01-13,114/01/13,2025-07-14,114/07/14,2025-10-14,114/10/14,8160000,79.78%,8,0,583c16a380394f8e816cc6862e17a347,d3d42f8f549e445e9758d1cde1020e99,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250108_143850775_1.jpg,https://www.taiwanlottery.com/news/news/d3d42f8f549e445e9758d1cde1020e99
5070,金蛇報喜,本屆(2024/1/1起),8,200,100000,2025-01-13,114/01/13,2025-07-14,114/07/14,2025-10-14,114/10/14,8160000,80.18%,600,132,ea999a04fc284233ba12b91af007098f,d3d42f8f549e445e9758d1cde1020e99,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250108_143624237_1.jpg,https://www.taiwanlottery.com/news/news/d3d42f8f549e445e9758d1cde1020e99
5069,黃金滿屋,本屆(2024/1/1起),12,200,2000000,2025-01-13,114/01/13,2025-07-14,114/07/14,2025-10-14,114/10/14,8056100,83.27%,9,1,270bef427364421baaf4c9419bc04aab,d3d42f8f549e445e9758d1cde1020e99,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250108_143059752_1.jpg,https://www.taiwanlottery.com/news/news/d3d42f8f549e445e9758d1cde1020e99
5068,財神發紅包,本屆(2024/1/1起),9,500,5000000,2025-01-13,114/01/13,2025-07-14,114/07/14,2025-10-14,114/10/14,6000000,100%,8,0,3c0d0915776641e8a056ad691cb265d7,d3d42f8f549e445e9758d1cde1020e99,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250108_142718438_1.jpg,https://www.taiwanlottery.com/news/news/d3d42f8f549e445e9758d1cde1020e99
5067,"1,200萬大吉利",本屆(2024/1/1起),11,1000,12000000,2025-01-13,114/01/13,2025-07-14,114/07/14,2025-10-14,114/10/14,7000000,100%,6,0,74322299531843809f36677552f03237,d3d42f8f549e445e9758d1cde1020e99,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250108_140725361_1.jpg,https://www.taiwanlottery.com/news/news/d3d42f8f549e445e9758d1cde1020e99
5066,蛇年行大運,本屆(2024/1/1起),10,100,50000,2025-01-03,114/01/03,2025-07-03,114/07/03,2025-10-07,114/10/07,8160000,99.77%,150,3,da2a5348c95c44ffbe1c616a527d632c,345ce4a8f8354fee84940b0f7729cc5d,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250102_134450052_1.jpg,https://www.taiwanlottery.com/news/news/345ce4a8f8354fee84940b0f7729cc5d
5065,祈福開運,本屆(2024/1/1起),10,200,2000000,2025-01-03,114/01/03,2025-07-03,114/07/03,2025-10-07,114/10/07,8160000,67%,6,1,afd52e4e3c9e4250938bac42ef7bd2d7,345ce4a8f8354fee84940b0f7729cc5d,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250102_134031759_1.jpg,https://www.taiwanlottery.com/news/news/345ce4a8f8354fee84940b0f7729cc5d
5064,年貨大街,本屆(2024/1/1起),10,200,2000000,2025-01-03,114/01/03,2025-07-03,114/07/03,2025-10-07,114/10/07,8160000,56.21%,6,3,f00110b5dde64b7d97ed554796ebdcc9,345ce4a8f8354fee84940b0f7729cc5d,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250102_133659878_1.jpg,https://www.taiwanlottery.com/news/news/345ce4a8f8354fee84940b0f7729cc5d
5063,鈔票一把抓,本屆(2024/1/1起),8,300,3000000,2025-01-03,114/01/03,2025-07-03,114/07/03,2025-10-07,114/10/07,8160000,99.9%,8,0,3fecbe4cb7b0487a92ff98752d628dd7,345ce4a8f8354fee84940b0f7729cc5d,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250102_114231373_1.jpg,https://www.taiwanlottery.com/news/news/345ce4a8f8354fee84940b0f7729cc5d
5062,金蛇獎,本屆(2024/1/1起),13,500,3000000,2025-01-03,114/01/03,2025-07-03,114/07/03,2025-10-07,114/10/07,7000000,99.99%,13,0,18ab9ace8f67423ab05f744b22554cb2,345ce4a8f8354fee84940b0f7729cc5d,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250102_113829437_1.jpg,https://www.taiwanlottery.com/news/news/345ce4a8f8354fee84940b0f7729cc5d
5061,"2,000萬超級紅包",本屆(2024/1/1起),8,2000,20000000,2025-01-03,114/01/03,2025-07-03,114/07/03,2025-10-07,114/10/07,11500092,100%,10,0,d8eb89c08d8d43c9a8c97272464bdac7,345ce4a8f8354fee84940b0f7729cc5d,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20250102_113245346_1.jpg,https://www.taiwanlottery.com/news/news/345ce4a8f8354fee84940b0f7729cc5d
5060,超級幸運星,本屆(2024/1/1起),10,200,2000000,2024-12-17,113/12/17,2025-06-17,114/06/17,2025-09-17,114/09/17,6120000,35.28%,5,3,fcc4371bd59a4ba7899ba43da3bf687c,2d0bb5b7ba6f496faf71306094d74997,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20241211_134759055_1.jpg,https://www.taiwanlottery.com/news/news/2d0bb5b7ba6f496faf71306094d74997
5059,心想事成,本屆(2024/1/1起),10,200,2000000,2024-12-17,113/12/17,2025-06-17,114/06/17,2025-09-17,114/09/17,6120000,37.27%,5,2,8ac7c810bd95430c9ed32c977c9dc098,2d0bb5b7ba6f496faf71306094d74997,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20241211_134257685_1.jpg,https://www.taiwanlottery.com/news/news/2d0bb5b7ba6f496faf71306094d74997
5058,歡樂賓果,本屆(2024/1/1起),7,100,300000,2024-12-03,113/12/03,2025-06-03,114/06/03,2025-09-03,114/09/03,6120000,99.26%,6,0,9ae77902b5584554bb055fe966a6e96f,dd8deae7e8da4e2c9f9437f0b3f2f7f4,https://cdn.taiwanlottery.com.tw/app/Images/Scratch/20241127_154319235_1.jpg,https://www.taiwanlottery.com/news/news/dd8deae7e8da4e2c9f9437f0b3f2f7f4
